,datetime,open,high,low,close
2761,2025-01-21 01:23:00,1.0395,1.03997,1.03946,1.03986
2762,2025-01-21 01:24:00,1.03985,1.04016,1.03976,1.03983
2763,2025-01-21 01:25:00,1.03984,1.03987,1.03937,1.03971
2764,2025-01-21 01:26:00,1.0397,1.04001,1.03967,1.0399
2765,2025-01-21 01:27:00,1.03991,1.04018,1.03979,1.04006
2766,2025-01-21 01:28:00,1.04007,1.04024,1.03963,1.03977
2767,2025-01-21 01:29:00,1.03976,1.04004,1.03941,1.04
2768,2025-01-21 01:30:00,1.04001,1.04023,1.03973,1.03978
2769,2025-01-21 01:31:00,1.03979,1.04003,1.03945,1.03987
2770,2025-01-21 01:32:00,1.03988,1.04018,1.03978,1.04012
2771,2025-01-21 01:33:00,1.04011,1.04017,1.03989,1.04004
2772,2025-01-21 01:34:00,1.04003,1.04039,1.03998,1.04034
2773,2025-01-21 01:35:00,1.04032,1.0404,1.03999,1.0401
2774,2025-01-21 01:36:00,1.04012,1.04018,1.03937,1.03956
2775,2025-01-21 01:37:00,1.03957,1.03961,1.03914,1.03943
2776,2025-01-21 01:38:00,1.03941,1.03969,1.03912,1.03916
2777,2025-01-21 01:39:00,1.03915,1.03943,1.03907,1.03925
2778,2025-01-21 01:40:00,1.03924,1.04072,1.0387,1.04054
2779,2025-01-21 01:41:00,1.04056,1.0419,1.04002,1.04181
2780,2025-01-21 01:42:00,1.04184,1.04224,1.0414,1.04218
2781,2025-01-21 01:43:00,1.04217,1.04259,1.0419,1.04249
2782,2025-01-21 01:44:00,1.04248,1.04305,1.04241,1.04252
2783,2025-01-21 01:45:00,1.04251,1.04272,1.04201,1.04221
2784,2025-01-21 01:46:00,1.04222,1.0427,1.04202,1.04247
2785,2025-01-21 01:47:00,1.04246,1.04281,1.04183,1.04191
2786,2025-01-21 01:48:00,1.04187,1.04229,1.04174,1.04217
2787,2025-01-21 01:49:00,1.04216,1.04257,1.04168,1.04252
2788,2025-01-21 01:50:00,1.04251,1.04256,1.04169,1.0418
2789,2025-01-21 01:51:00,1.04179,1.04208,1.04161,1.04205
2790,2025-01-21 01:52:00,1.04203,1.04255,1.04198,1.04239
2791,2025-01-21 01:53:00,1.04236,1.04248,1.04185,1.04188
2792,2025-01-21 01:54:00,1.04186,1.0421,1.04171,1.04186
2793,2025-01-21 01:55:00,1.04185,1.04218,1.0417,1.04194
2794,2025-01-21 01:56:00,1.04192,1.04195,1.04113,1.04129
2795,2025-01-21 01:57:00,1.04128,1.04149,1.04078,1.04085
2796,2025-01-21 01:58:00,1.04084,1.04153,1.04072,1.0415
2797,2025-01-21 01:59:00,1.04149,1.04172,1.04134,1.0415
2798,2025-01-21 02:00:00,1.04148,1.04174,1.04083,1.0412
2799,2025-01-21 02:01:00,1.04122,1.04155,1.04119,1.04144
2800,2025-01-21 02:02:00,1.04145,1.04159,1.04108,1.04137
2801,2025-01-21 02:03:00,1.04138,1.04187,1.04123,1.04169
2802,2025-01-21 02:04:00,1.04167,1.04208,1.04161,1.04183
2803,2025-01-21 02:05:00,1.04185,1.04239,1.04182,1.0422
2804,2025-01-21 02:06:00,1.04221,1.04227,1.0416,1.04164
2805,2025-01-21 02:07:00,1.04163,1.04169,1.04122,1.04159
2806,2025-01-21 02:08:00,1.04161,1.04179,1.04135,1.04176
2807,2025-01-21 02:09:00,1.04177,1.04208,1.04156,1.042
2808,2025-01-21 02:10:00,1.04201,1.04246,1.04194,1.04229
2809,2025-01-21 02:11:00,1.0423,1.04254,1.0422,1.04245
2810,2025-01-21 02:12:00,1.04246,1.04252,1.04217,1.04221
2811,2025-01-21 02:13:00,1.04223,1.04299,1.0422,1.04274
2812,2025-01-21 02:14:00,1.04275,1.04279,1.04248,1.04257
2813,2025-01-21 02:15:00,1.04258,1.04279,1.04191,1.04195
2814,2025-01-21 02:16:00,1.04194,1.04197,1.04145,1.04161
2815,2025-01-21 02:17:00,1.04162,1.04185,1.04146,1.04161
2816,2025-01-21 02:18:00,1.0416,1.04195,1.04151,1.04183
2817,2025-01-21 02:19:00,1.04184,1.0425,1.04179,1.04246
2818,2025-01-21 02:20:00,1.04248,1.04302,1.04221,1.04235
2819,2025-01-21 02:21:00,1.04234,1.04274,1.04224,1.04245
2820,2025-01-21 02:22:00,1.04246,1.04264,1.04215,1.04221
2821,2025-01-21 02:23:00,1.04222,1.04237,1.04195,1.04224
2822,2025-01-21 02:24:00,1.04223,1.04241,1.04208,1.04226
2823,2025-01-21 02:25:00,1.04227,1.04234,1.04142,1.04152
2824,2025-01-21 02:26:00,1.0415,1.04164,1.04086,1.04115
2825,2025-01-21 02:27:00,1.04117,1.04125,1.04022,1.04033
2826,2025-01-21 02:28:00,1.04031,1.04064,1.03986,1.04004
2827,2025-01-21 02:29:00,1.04005,1.04051,1.03989,1.04033
2828,2025-01-21 02:30:00,1.04034,1.04054,1.03995,1.03998
2829,2025-01-21 02:31:00,1.03997,1.0404,1.03987,1.04028
2830,2025-01-21 02:32:00,1.04029,1.04079,1.04017,1.04076
2831,2025-01-21 02:33:00,1.04078,1.04098,1.04043,1.0408
2832,2025-01-21 02:34:00,1.04078,1.04099,1.04046,1.04065
2833,2025-01-21 02:35:00,1.04063,1.04074,1.04021,1.04025
2834,2025-01-21 02:36:00,1.04026,1.04035,1.03977,1.03985
2835,2025-01-21 02:37:00,1.03986,1.04049,1.03957,1.03986
2836,2025-01-21 02:38:00,1.03987,1.04027,1.03981,1.04004
2837,2025-01-21 02:39:00,1.04005,1.04017,1.03977,1.03991
2838,2025-01-21 02:40:00,1.0399,1.03993,1.03965,1.03975
2839,2025-01-21 02:41:00,1.03974,1.03977,1.03912,1.0392
2840,2025-01-21 02:42:00,1.03919,1.03954,1.03911,1.03938
2841,2025-01-21 02:43:00,1.03939,1.03953,1.03923,1.0394
2842,2025-01-21 02:44:00,1.03941,1.03946,1.03878,1.03883
2843,2025-01-21 02:45:00,1.03885,1.03893,1.03846,1.03852
2844,2025-01-21 02:46:00,1.03854,1.03923,1.03851,1.03893
2845,2025-01-21 02:47:00,1.03891,1.03934,1.03888,1.03915
2846,2025-01-21 02:48:00,1.03916,1.03926,1.03888,1.03916
2847,2025-01-21 02:49:00,1.03915,1.03921,1.03896,1.03911
2848,2025-01-21 02:50:00,1.03909,1.03923,1.03893,1.03902
2849,2025-01-21 02:51:00,1.03901,1.03938,1.03898,1.03934
2850,2025-01-21 02:52:00,1.03933,1.03991,1.0393,1.03984
2851,2025-01-21 02:53:00,1.03983,1.04,1.03953,1.03997
2852,2025-01-21 02:54:00,1.03998,1.04003,1.03973,1.03998
2853,2025-01-21 02:55:00,1.03996,1.0403,1.03993,1.04012
2854,2025-01-21 02:56:00,1.04011,1.0403,1.03998,1.0402
2855,2025-01-21 02:57:00,1.04019,1.04033,1.04008,1.04024
2856,2025-01-21 02:58:00,1.04023,1.04026,1.03991,1.04005
2857,2025-01-21 02:59:00,1.04003,1.04011,1.03992,1.04006
2858,2025-01-21 03:00:00,1.04008,1.04011,1.03969,1.03972
2859,2025-01-21 03:01:00,1.03974,1.0402,1.03971,1.04009
2860,2025-01-21 03:02:00,1.04008,1.04021,1.03997,1.04017
2861,2025-01-21 03:03:00,1.04018,1.04062,1.0401,1.04013
2862,2025-01-21 03:04:00,1.04014,1.04025,1.04,1.04005
2863,2025-01-21 03:05:00,1.04008,1.04029,1.04004,1.04018
2864,2025-01-21 03:06:00,1.04017,1.04023,1.03996,1.04
2865,2025-01-21 03:07:00,1.03999,1.04012,1.03989,1.03997
2866,2025-01-21 03:08:00,1.03995,1.04005,1.03982,1.03988
2867,2025-01-21 03:09:00,1.03989,1.03993,1.03961,1.03982
2868,2025-01-21 03:10:00,1.03981,1.04,1.03962,1.03974
2869,2025-01-21 03:11:00,1.03975,1.03978,1.03929,1.03932
2870,2025-01-21 03:12:00,1.03931,1.03956,1.03905,1.03953
2871,2025-01-21 03:13:00,1.03954,1.03975,1.0394,1.03963
2872,2025-01-21 03:14:00,1.03959,1.03996,1.03947,1.03954
2873,2025-01-21 03:15:00,1.03955,1.0397,1.03948,1.03962
2874,2025-01-21 03:16:00,1.03963,1.03968,1.03932,1.03935
2875,2025-01-21 03:17:00,1.03936,1.03942,1.03915,1.03922
2876,2025-01-21 03:18:00,1.03921,1.03935,1.03909,1.03912
2877,2025-01-21 03:19:00,1.03913,1.03935,1.03903,1.03928
2878,2025-01-21 03:20:00,1.0393,1.0395,1.03917,1.03925
2879,2025-01-21 03:21:00,1.03926,1.03952,1.03918,1.03938
2880,2025-01-21 03:22:00,1.03937,1.03955,1.03928,1.03945
2881,2025-01-21 03:23:00,1.03947,1.03996,1.03943,1.03983
2882,2025-01-21 03:24:00,1.03985,1.03998,1.03976,1.03992
2883,2025-01-21 03:25:00,1.0399,1.03993,1.03973,1.03981
2884,2025-01-21 03:26:00,1.03982,1.03999,1.03979,1.03987
2885,2025-01-21 03:27:00,1.03989,1.04012,1.03986,1.04001
2886,2025-01-21 03:28:00,1.04002,1.0402,1.03993,1.04008
2887,2025-01-21 03:29:00,1.04007,1.04033,1.03997,1.04026
2888,2025-01-21 03:30:00,1.04025,1.04041,1.04012,1.04024
2889,2025-01-21 03:31:00,1.04026,1.04034,1.04008,1.04029
2890,2025-01-21 03:32:00,1.04028,1.04035,1.0402,1.0403
2891,2025-01-21 03:33:00,1.04031,1.04041,1.0402,1.04026
2892,2025-01-21 03:34:00,1.04025,1.04046,1.04022,1.04038
2893,2025-01-21 03:35:00,1.04037,1.04041,1.03986,1.03992
2894,2025-01-21 03:36:00,1.03993,1.04008,1.0398,1.03983
2895,2025-01-21 03:37:00,1.03982,1.0399,1.03959,1.03977
2896,2025-01-21 03:38:00,1.03976,1.03995,1.03969,1.03978
2897,2025-01-21 03:39:00,1.03979,1.03991,1.03967,1.03978
2898,2025-01-21 03:40:00,1.03979,1.03985,1.03966,1.03973
2899,2025-01-21 03:41:00,1.03972,1.04005,1.03969,1.03985
2900,2025-01-21 03:42:00,1.03984,1.03993,1.03975,1.03982
2901,2025-01-21 03:43:00,1.03983,1.03989,1.03977,1.03982
2902,2025-01-21 03:44:00,1.03983,1.04009,1.03974,1.03999
2903,2025-01-21 03:45:00,1.04,1.04006,1.0398,1.04002
2904,2025-01-21 03:46:00,1.04004,1.04016,1.03993,1.04001
2905,2025-01-21 03:47:00,1.03999,1.04006,1.03991,1.04001
2906,2025-01-21 03:48:00,1.04,1.04012,1.03991,1.04003
2907,2025-01-21 03:49:00,1.04004,1.04009,1.03988,1.04006
2908,2025-01-21 03:50:00,1.04007,1.04013,1.03999,1.04006
2909,2025-01-21 03:51:00,1.04003,1.04014,1.0399,1.04002
2910,2025-01-21 03:52:00,1.04003,1.04017,1.04,1.04008
2911,2025-01-21 03:53:00,1.04009,1.04017,1.04003,1.04011
2912,2025-01-21 03:54:00,1.04012,1.04016,1.03985,1.03988
2913,2025-01-21 03:55:00,1.0399,1.04004,1.03985,1.03989
2914,2025-01-21 03:56:00,1.03988,1.03998,1.03972,1.03995
2915,2025-01-21 03:57:00,1.03994,1.03997,1.03966,1.03977
2916,2025-01-21 03:58:00,1.03978,1.03983,1.03968,1.03976
2917,2025-01-21 03:59:00,1.03975,1.03989,1.0397,1.03986
2918,2025-01-21 04:00:00,1.03985,1.03989,1.0395,1.03953
2919,2025-01-21 04:01:00,1.03952,1.03957,1.03934,1.03953
2920,2025-01-21 04:02:00,1.03952,1.03967,1.03949,1.0396
2921,2025-01-21 04:03:00,1.03961,1.03967,1.03914,1.03928
2922,2025-01-21 04:04:00,1.03929,1.03941,1.03891,1.039
2923,2025-01-21 04:05:00,1.039,1.03913,1.0386,1.03871
2924,2025-01-21 04:06:00,1.03873,1.03887,1.03866,1.03883
2925,2025-01-21 04:07:00,1.03884,1.03888,1.0387,1.03873
2926,2025-01-21 04:08:00,1.03874,1.0388,1.03866,1.03876
2927,2025-01-21 04:09:00,1.03877,1.03881,1.03846,1.03849
2928,2025-01-21 04:10:00,1.0385,1.03868,1.03844,1.0386
2929,2025-01-21 04:11:00,1.03859,1.03862,1.03806,1.03815
2930,2025-01-21 04:12:00,1.03812,1.03825,1.03793,1.03814
2931,2025-01-21 04:13:00,1.03816,1.03836,1.0379,1.03798
2932,2025-01-21 04:14:00,1.03794,1.03797,1.03758,1.03769
2933,2025-01-21 04:15:00,1.03768,1.03773,1.03748,1.03751
2934,2025-01-21 04:16:00,1.0375,1.03754,1.03728,1.03731
2935,2025-01-21 04:17:00,1.0373,1.03791,1.03721,1.03787
2936,2025-01-21 04:18:00,1.03788,1.03832,1.03784,1.03812
2937,2025-01-21 04:19:00,1.0381,1.03822,1.03795,1.03809
2938,2025-01-21 04:20:00,1.03808,1.03824,1.03768,1.03776
2939,2025-01-21 04:21:00,1.03775,1.03793,1.03752,1.03789
2940,2025-01-21 04:22:00,1.0379,1.03815,1.03773,1.03812
2941,2025-01-21 04:23:00,1.03811,1.0385,1.03801,1.03827
2942,2025-01-21 04:24:00,1.03827,1.03849,1.03693,1.03698
2943,2025-01-21 04:25:00,1.03693,1.03756,1.03555,1.03581
2944,2025-01-21 04:26:00,1.03581,1.03728,1.03532,1.03707
2945,2025-01-21 04:27:00,1.03706,1.03734,1.03635,1.03701
2946,2025-01-21 04:28:00,1.03702,1.03731,1.03685,1.03711
2947,2025-01-21 04:29:00,1.03713,1.03726,1.03689,1.03704
2948,2025-01-21 04:30:00,1.03705,1.03805,1.03696,1.038
2949,2025-01-21 04:31:00,1.03799,1.03821,1.03755,1.03767
2950,2025-01-21 04:32:00,1.03768,1.03775,1.03743,1.03756
2951,2025-01-21 04:33:00,1.03754,1.03802,1.03746,1.03776
2952,2025-01-21 04:34:00,1.03776,1.03902,1.03773,1.03899
2953,2025-01-21 04:35:00,1.03902,1.0392,1.03827,1.03836
2954,2025-01-21 04:36:00,1.03835,1.0388,1.03826,1.03845
2955,2025-01-21 04:37:00,1.03843,1.03846,1.03823,1.03836
2956,2025-01-21 04:38:00,1.03837,1.03856,1.03825,1.03851
2957,2025-01-21 04:39:00,1.03848,1.04026,1.03835,1.03972
2958,2025-01-21 04:40:00,1.03972,1.03977,1.03919,1.03941
2959,2025-01-21 04:41:00,1.03943,1.03948,1.03909,1.03925
2960,2025-01-21 04:42:00,1.03924,1.03939,1.03866,1.03891
2961,2025-01-21 04:43:00,1.0389,1.03893,1.03841,1.03869
2962,2025-01-21 04:44:00,1.03868,1.03908,1.03865,1.039
2963,2025-01-21 04:45:00,1.03899,1.03904,1.03875,1.0389
2964,2025-01-21 04:46:00,1.03889,1.03909,1.03869,1.03906
2965,2025-01-21 04:47:00,1.03905,1.03908,1.03869,1.03875
2966,2025-01-21 04:48:00,1.03876,1.03879,1.03871,1.03875
2967,2025-01-21 04:49:00,1.03878,1.03906,1.03868,1.03894
2968,2025-01-21 04:50:00,1.03895,1.03898,1.03871,1.03874
2969,2025-01-21 04:51:00,1.03875,1.03903,1.0387,1.03886
2970,2025-01-21 04:52:00,1.03887,1.03896,1.03877,1.03881
2971,2025-01-21 04:53:00,1.03878,1.03928,1.03873,1.03912
2972,2025-01-21 04:54:00,1.03911,1.03915,1.03879,1.0389
2973,2025-01-21 04:55:00,1.03891,1.03894,1.03868,1.03875
2974,2025-01-21 04:56:00,1.03876,1.0388,1.03848,1.03851
2975,2025-01-21 04:57:00,1.03849,1.03855,1.03828,1.03841
2976,2025-01-21 04:58:00,1.03842,1.03858,1.03836,1.03852
2977,2025-01-21 04:59:00,1.03853,1.03867,1.03845,1.03856
2978,2025-01-21 05:00:00,1.03857,1.03875,1.03846,1.03872
2979,2025-01-21 05:01:00,1.03874,1.03886,1.0387,1.03873
2980,2025-01-21 05:02:00,1.03874,1.03881,1.03863,1.03868
2981,2025-01-21 05:03:00,1.03867,1.03895,1.03858,1.03892
2982,2025-01-21 05:04:00,1.03895,1.03906,1.03891,1.03896
2983,2025-01-21 05:05:00,1.03897,1.03923,1.03894,1.03919
2984,2025-01-21 05:06:00,1.0392,1.03935,1.03902,1.03905
2985,2025-01-21 05:07:00,1.03906,1.03917,1.03902,1.03909
2986,2025-01-21 05:08:00,1.0391,1.03913,1.03903,1.03906
2987,2025-01-21 05:09:00,1.03908,1.03921,1.03905,1.03916
2988,2025-01-21 05:10:00,1.03915,1.0393,1.0391,1.03914
2989,2025-01-21 05:11:00,1.03913,1.03916,1.03891,1.03895
2990,2025-01-21 05:12:00,1.03896,1.039,1.03882,1.03887
2991,2025-01-21 05:13:00,1.03886,1.03894,1.03877,1.0388
2992,2025-01-21 05:14:00,1.03881,1.03885,1.03865,1.0387
2993,2025-01-21 05:15:00,1.03871,1.03875,1.03865,1.03869
2994,2025-01-21 05:16:00,1.0387,1.03885,1.03867,1.03882
2995,2025-01-21 05:17:00,1.03883,1.03901,1.0388,1.03885
2996,2025-01-21 05:18:00,1.03886,1.03889,1.03875,1.03879
2997,2025-01-21 05:19:00,1.0388,1.03887,1.03868,1.03877
2998,2025-01-21 05:20:00,1.03876,1.03884,1.03858,1.03862
2999,2025-01-21 05:21:00,1.03863,1.03879,1.03832,1.03836
3000,2025-01-21 05:22:00,1.03837,1.03875,1.03834,1.0387
3001,2025-01-21 05:23:00,1.03871,1.03874,1.03833,1.0385
3002,2025-01-21 05:24:00,1.03852,1.03858,1.0384,1.03843
3003,2025-01-21 05:25:00,1.03845,1.0385,1.03839,1.03847
3004,2025-01-21 05:26:00,1.03848,1.03852,1.03845,1.03849
3005,2025-01-21 05:27:00,1.03848,1.03856,1.03845,1.0385
3006,2025-01-21 05:28:00,1.03851,1.03858,1.03847,1.03855
3007,2025-01-21 05:29:00,1.03854,1.03862,1.03849,1.03859
3008,2025-01-21 05:30:00,1.0386,1.03869,1.03847,1.03854
3009,2025-01-21 05:31:00,1.03855,1.03877,1.0385,1.03874
3010,2025-01-21 05:32:00,1.03876,1.03892,1.03869,1.03888
3011,2025-01-21 05:33:00,1.03887,1.03894,1.0388,1.03891
3012,2025-01-21 05:34:00,1.0389,1.03905,1.03877,1.0388
3013,2025-01-21 05:35:00,1.03881,1.03889,1.03872,1.03875
3014,2025-01-21 05:36:00,1.03876,1.03882,1.03859,1.03865
3015,2025-01-21 05:37:00,1.03867,1.03878,1.03864,1.03871
3016,2025-01-21 05:38:00,1.0387,1.03874,1.03831,1.03844
3017,2025-01-21 05:39:00,1.03846,1.03859,1.03842,1.03856
3018,2025-01-21 05:40:00,1.03857,1.03862,1.03854,1.03858
3019,2025-01-21 05:41:00,1.03859,1.03863,1.03855,1.0386
3020,2025-01-21 05:42:00,1.03863,1.03899,1.0386,1.03893
3021,2025-01-21 05:43:00,1.03895,1.039,1.03884,1.03887
3022,2025-01-21 05:44:00,1.0389,1.03899,1.0388,1.03887
3023,2025-01-21 05:45:00,1.03886,1.0389,1.03856,1.03863
3024,2025-01-21 05:46:00,1.0386,1.03864,1.03846,1.03852
3025,2025-01-21 05:47:00,1.03853,1.03861,1.03846,1.03858
3026,2025-01-21 05:48:00,1.03857,1.0386,1.03848,1.03851
3027,2025-01-21 05:49:00,1.03852,1.03878,1.03848,1.03866
3028,2025-01-21 05:50:00,1.03867,1.0388,1.03863,1.03877
3029,2025-01-21 05:51:00,1.03875,1.03879,1.03863,1.03872
3030,2025-01-21 05:52:00,1.03871,1.03875,1.03866,1.0387
3031,2025-01-21 05:53:00,1.03867,1.03871,1.03864,1.03867
3032,2025-01-21 05:54:00,1.03868,1.0388,1.03862,1.03876
3033,2025-01-21 05:55:00,1.03877,1.03917,1.03874,1.03911
3034,2025-01-21 05:56:00,1.03912,1.03935,1.03908,1.03932
3035,2025-01-21 05:57:00,1.03933,1.03956,1.0393,1.03952
3036,2025-01-21 05:58:00,1.03953,1.03965,1.0395,1.03958
3037,2025-01-21 05:59:00,1.03959,1.0397,1.03955,1.03967
3038,2025-01-21 06:00:00,1.0397,1.0399,1.03967,1.03987
3039,2025-01-21 06:01:00,1.03986,1.04001,1.03983,1.03997
3040,2025-01-21 06:02:00,1.03996,1.03999,1.03948,1.03968
3041,2025-01-21 06:03:00,1.03967,1.03975,1.03951,1.03969
3042,2025-01-21 06:04:00,1.03968,1.0398,1.03961,1.03965
3043,2025-01-21 06:05:00,1.03966,1.03971,1.03952,1.03956
3044,2025-01-21 06:06:00,1.03955,1.03977,1.03951,1.03967
3045,2025-01-21 06:07:00,1.03964,1.03969,1.03958,1.03961
3046,2025-01-21 06:08:00,1.03962,1.03965,1.03938,1.03941
3047,2025-01-21 06:09:00,1.0394,1.03947,1.03937,1.03943
3048,2025-01-21 06:10:00,1.03944,1.03947,1.03932,1.03941
3049,2025-01-21 06:11:00,1.03942,1.03945,1.03928,1.0394
3050,2025-01-21 06:12:00,1.03941,1.03945,1.03937,1.03941
3051,2025-01-21 06:13:00,1.03942,1.03945,1.03933,1.03938
3052,2025-01-21 06:14:00,1.03937,1.03942,1.03929,1.03935
3053,2025-01-21 06:15:00,1.03936,1.0394,1.03929,1.03932
3054,2025-01-21 06:16:00,1.03931,1.03937,1.03928,1.03933
3055,2025-01-21 06:17:00,1.03932,1.03936,1.03928,1.03932
3056,2025-01-21 06:18:00,1.03931,1.03937,1.03928,1.03932
3057,2025-01-21 06:19:00,1.0393,1.03939,1.03918,1.03936
3058,2025-01-21 06:20:00,1.03935,1.03941,1.03912,1.03916
3059,2025-01-21 06:21:00,1.03914,1.03917,1.03907,1.03911
3060,2025-01-21 06:22:00,1.0391,1.03921,1.03903,1.03918
3061,2025-01-21 06:23:00,1.03917,1.03921,1.03913,1.03917
3062,2025-01-21 06:24:00,1.03919,1.03925,1.03916,1.03922
3063,2025-01-21 06:25:00,1.03923,1.03926,1.03919,1.03922
3064,2025-01-21 06:26:00,1.03923,1.03926,1.0392,1.03923
3065,2025-01-21 06:27:00,1.03922,1.03942,1.03919,1.03939
3066,2025-01-21 06:28:00,1.03938,1.03953,1.03934,1.03942
3067,2025-01-21 06:29:00,1.03943,1.0395,1.03938,1.03946
3068,2025-01-21 06:30:00,1.03947,1.03961,1.0394,1.03943
3069,2025-01-21 06:31:00,1.03944,1.03961,1.0394,1.03955
3070,2025-01-21 06:32:00,1.03954,1.03957,1.03947,1.03951
3071,2025-01-21 06:33:00,1.0395,1.0396,1.03947,1.03957
3072,2025-01-21 06:34:00,1.03956,1.03962,1.03953,1.03959
3073,2025-01-21 06:35:00,1.03961,1.03964,1.03955,1.03959
3074,2025-01-21 06:36:00,1.0396,1.03963,1.03955,1.03958
3075,2025-01-21 06:37:00,1.03959,1.03963,1.03955,1.0396
3076,2025-01-21 06:38:00,1.03959,1.03963,1.03953,1.03959
3077,2025-01-21 06:39:00,1.03958,1.03962,1.03955,1.03959
3078,2025-01-21 06:40:00,1.0396,1.04025,1.03957,1.04014
3079,2025-01-21 06:41:00,1.04012,1.04017,1.03985,1.04001
3080,2025-01-21 06:42:00,1.03999,1.04006,1.03985,1.04003
3081,2025-01-21 06:43:00,1.04002,1.04006,1.03994,1.04003
3082,2025-01-21 06:44:00,1.04002,1.04025,1.03999,1.04022
3083,2025-01-21 06:45:00,1.04021,1.04071,1.04018,1.04055
3084,2025-01-21 06:46:00,1.04057,1.04111,1.04046,1.04106
3085,2025-01-21 06:47:00,1.04107,1.04117,1.04092,1.04099
3086,2025-01-21 06:48:00,1.04098,1.0414,1.04094,1.04137
3087,2025-01-21 06:49:00,1.04138,1.04184,1.04129,1.04153
3088,2025-01-21 06:50:00,1.04152,1.04179,1.04144,1.04175
3089,2025-01-21 06:51:00,1.04174,1.04197,1.04167,1.04186
3090,2025-01-21 06:52:00,1.04185,1.042,1.0417,1.04196
3091,2025-01-21 06:53:00,1.04195,1.04238,1.04186,1.0423
3092,2025-01-21 06:54:00,1.04231,1.04234,1.0419,1.042
3093,2025-01-21 06:55:00,1.04198,1.04201,1.04158,1.04167
3094,2025-01-21 06:56:00,1.04168,1.04177,1.04136,1.04156
3095,2025-01-21 06:57:00,1.04158,1.04169,1.04149,1.04164
3096,2025-01-21 06:58:00,1.04165,1.0421,1.04162,1.04206
3097,2025-01-21 06:59:00,1.04205,1.04216,1.04193,1.04208
3098,2025-01-21 07:00:00,1.04206,1.04221,1.04184,1.04218
3099,2025-01-21 07:01:00,1.04217,1.04228,1.04208,1.04222
3100,2025-01-21 07:02:00,1.04223,1.04228,1.04215,1.04218
3101,2025-01-21 07:03:00,1.04217,1.04221,1.04169,1.04173
3102,2025-01-21 07:04:00,1.04174,1.04273,1.04169,1.04268
3103,2025-01-21 07:05:00,1.04268,1.04291,1.04254,1.04272
3104,2025-01-21 07:06:00,1.04273,1.04278,1.04256,1.04271
3105,2025-01-21 07:07:00,1.0427,1.04284,1.04265,1.04276
3106,2025-01-21 07:08:00,1.04277,1.04287,1.04265,1.0428
3107,2025-01-21 07:09:00,1.04279,1.04284,1.0427,1.04278
3108,2025-01-21 07:10:00,1.04279,1.04282,1.04247,1.0426
3109,2025-01-21 07:11:00,1.04261,1.0429,1.04257,1.04286
3110,2025-01-21 07:12:00,1.04285,1.043,1.04278,1.04294
3111,2025-01-21 07:13:00,1.04296,1.04348,1.0429,1.04302
3112,2025-01-21 07:14:00,1.04304,1.04334,1.04286,1.04289
3113,2025-01-21 07:15:00,1.04287,1.04295,1.04241,1.04247
3114,2025-01-21 07:16:00,1.04248,1.04251,1.04186,1.04195
3115,2025-01-21 07:17:00,1.04196,1.04215,1.04188,1.04205
3116,2025-01-21 07:18:00,1.04206,1.04226,1.04175,1.04181
3117,2025-01-21 07:19:00,1.04183,1.04202,1.04169,1.04172
3118,2025-01-21 07:20:00,1.04173,1.04196,1.0417,1.04192
3119,2025-01-21 07:21:00,1.04193,1.04197,1.04148,1.04151
3120,2025-01-21 07:22:00,1.04153,1.04172,1.04148,1.04152
3121,2025-01-21 07:23:00,1.04151,1.04174,1.04142,1.04167
3122,2025-01-21 07:24:00,1.04168,1.04172,1.04146,1.04158
3123,2025-01-21 07:25:00,1.04157,1.04165,1.04154,1.0416
3124,2025-01-21 07:26:00,1.04159,1.04163,1.04126,1.04132
3125,2025-01-21 07:27:00,1.04134,1.04156,1.04131,1.04146
3126,2025-01-21 07:28:00,1.04147,1.04154,1.04138,1.04141
3127,2025-01-21 07:29:00,1.04139,1.04149,1.04136,1.04146
3128,2025-01-21 07:30:00,1.04144,1.04147,1.04118,1.04131
3129,2025-01-21 07:31:00,1.04132,1.04166,1.04127,1.04163
3130,2025-01-21 07:32:00,1.04162,1.04181,1.04157,1.04168
3131,2025-01-21 07:33:00,1.0417,1.0419,1.04167,1.04186
3132,2025-01-21 07:34:00,1.04187,1.0419,1.04173,1.04177
3133,2025-01-21 07:35:00,1.04176,1.04211,1.04173,1.04207
3134,2025-01-21 07:36:00,1.04208,1.04235,1.04204,1.04227
3135,2025-01-21 07:37:00,1.04228,1.04251,1.04202,1.04245
3136,2025-01-21 07:38:00,1.04242,1.04245,1.04214,1.04233
3137,2025-01-21 07:39:00,1.04231,1.04234,1.04216,1.04221
3138,2025-01-21 07:40:00,1.04223,1.04228,1.04209,1.04212
3139,2025-01-21 07:41:00,1.04213,1.04216,1.04199,1.04202
3140,2025-01-21 07:42:00,1.04201,1.04205,1.04165,1.04173
3141,2025-01-21 07:43:00,1.04172,1.04175,1.04144,1.04154
3142,2025-01-21 07:44:00,1.04153,1.0416,1.04145,1.04148
3143,2025-01-21 07:45:00,1.04146,1.04155,1.04133,1.04137
3144,2025-01-21 07:46:00,1.04136,1.04139,1.04116,1.04127
3145,2025-01-21 07:47:00,1.04128,1.04146,1.04125,1.04142
3146,2025-01-21 07:48:00,1.0414,1.04152,1.04137,1.04142
3147,2025-01-21 07:49:00,1.04143,1.04146,1.04135,1.0414
3148,2025-01-21 07:50:00,1.04139,1.04143,1.04131,1.04138
3149,2025-01-21 07:51:00,1.04139,1.04149,1.04136,1.04146
